id_i,id_j
1,2
1,4
1,17
2,3
2,5
2,6
2,30
2,35
3,12
4,13
5,9
6,7
6,8
7,11
8,19
8,44
9,10
9,32
9,68
10,15
10,60
11,38
12,14
13,18
13,21
14,16
14,25
14,55
15,20
16,23
16,31
17,26
17,46
17,123
18,22
19,63
19,69
20,27
21,24
21,33
23,28
23,52
24,37
24,43
24,407
25,29
25,92
26,223
27,41
27,59
27,110
28,39
28,82
29,34
29,65
31,112
31,125
31,192
32,138
33,40
33,90
34,36
34,49
34,62
35,137
36,57
37,53
38,42
38,47
38,58
39,83
40,182
41,119
41,133
41,159
42,81
42,126
43,45
43,54
43,180
44,64
45,48
46,51
46,94
48,50
48,306
49,61
49,66
49,333
50,67
50,252
51,74
51,80
52,56
52,118
53,87
53,109
54,93
56,238
57,70
57,169
58,71
58,144
58,149
59,73
59,107
60,72
60,101
61,106
61,120
63,204
66,234
67,75
67,156
68,79
69,76
69,78
70,77
70,315
72,85
72,100
72,228
73,89
73,148
74,99
74,173
75,97
75,170
75,188
76,84
77,86
77,102
78,105
79,108
80,98
80,111
80,312
81,264
81,291
82,114
82,185
84,91
84,183
85,152
86,113
86,128
87,88
87,104
88,153
88,482
89,131
90,103
91,95
91,96
93,155
94,202
94,244
95,116
95,121
95,142
96,163
96,281
97,140
98,200
99,146
99,157
99,278
101,147
102,172
103,115
104,129
104,336
106,134
106,181
107,117
107,135
108,160
108,467
109,143
110,177
110,373
111,122
111,124
111,292
112,127
113,305
115,219
115,227
118,141
118,164
118,363
119,154
119,189
120,130
120,158
121,132
122,136
124,237
126,203
127,197
127,215
128,211
128,230
129,150
129,161
130,207
130,385
130,447
132,168
132,371
133,176
134,139
134,151
134,175
135,199
135,221
135,236
136,166
136,311
136,420
139,178
139,190
139,247
140,145
140,256
143,174
143,304
143,317
145,187
147,193
149,270
150,162
153,167
155,213
156,171
157,191
157,194
158,216
162,165
163,222
163,229
165,260
166,201
166,353
166,464
168,184
169,248
170,261
171,212
172,214
173,310
174,474
175,276
175,284
176,406
177,186
178,179
178,440
179,208
179,325
179,362
180,196
183,206
183,296
184,282
184,400
185,263
185,322
186,391
187,232
187,301
187,375
188,405
189,195
189,220
190,364
191,451
193,198
193,210
194,205
194,359
195,245
195,465
197,218
197,446
198,272
198,279
199,233
200,443
201,352
202,209
203,265
204,334
205,323
205,380
206,269
206,286
207,452
207,479
208,308
208,478
210,226
211,217
212,275
212,277
213,249
213,258
214,224
216,321
217,287
217,389
218,413
219,259
219,328
219,439
222,225
223,239
224,255
225,231
225,266
226,254
226,271
226,331
227,235
227,243
227,436
228,253
229,386
230,246
231,295
231,357
232,241
233,250
234,242
235,262
235,481
236,285
237,408
238,240
238,341
240,307
241,283
241,299
241,330
242,392
243,257
244,340
245,329
245,349
246,302
247,288
248,267
248,456
249,251
250,326
250,358
251,274
252,459
253,476
254,303
254,350
255,444
256,298
256,316
257,342
258,411
260,268
260,332
261,273
262,280
264,395
264,399
265,314
266,297
267,345
268,318
269,319
269,462
271,410
275,337
275,477
276,294
279,381
280,289
282,313
283,300
283,324
283,461
285,290
285,293
285,398
286,423
287,366
288,370
290,460
292,431
293,387
293,404
293,450
295,338
296,394
298,473
299,409
302,339
302,356
305,376
306,309
307,425
307,445
313,418
313,433
314,320
316,327
316,429
318,360
319,480
320,348
320,497
322,414
324,388
325,335
326,343
327,367
327,416
329,500
330,368
331,354
332,355
332,484
334,396
335,344
335,463
335,495
343,377
344,346
345,347
346,435
348,361
349,483
350,351
352,419
353,393
354,471
355,365
355,421
355,427
357,403
359,466
360,374
360,397
360,454
361,434
362,369
362,378
363,432
364,415
365,382
367,442
368,372
368,428
369,390
369,496
370,379
375,401
377,383
380,402
382,448
383,384
384,422
387,490
388,426
390,441
396,492
397,438
401,453
404,424
405,437
408,412
409,417
419,458
419,470
420,430
422,449
424,493
429,494
430,485
435,475
438,491
441,455
441,472
442,457
445,468
451,487
459,469
460,498
469,486
475,489
485,488
494,499
