id_i,id_j
1,2
1,4
1,5
2,3
2,7
2,8
3,10
5,6
6,9
9,144
10,11
11,12
12,13
13,14
13,15
15,16
16,17
16,18
18,19
19,20
20,21
21,22
21,136
21,164
22,23
23,24
24,25
25,26
26,27
27,28
27,29
29,30
30,31
31,32
32,33
33,34
33,35
33,36
36,37
36,140
37,38
38,39
39,40
40,41
41,42
42,43
43,44
43,45
43,46
46,47
46,48
48,49
49,50
50,51
50,61
51,52
52,53
53,54
54,55
54,56
56,57
56,59
56,60
57,58
60,137
61,62
62,63
63,64
64,65
64,66
64,67
67,68
68,69
69,70
70,71
71,72
72,73
72,74
73,76
74,75
75,87
76,77
77,78
78,79
78,149
79,80
79,81
81,82
81,83
83,84
84,85
84,86
84,106
87,88
88,89
89,90
89,91
90,92
91,142
92,93
93,94
93,95
95,96
95,138
96,97
97,98
98,99
99,100
99,101
101,102
101,103
102,166
103,104
104,105
105,110
106,107
107,108
107,109
107,133
110,111
111,112
112,113
112,114
114,115
114,117
115,116
117,118
118,119
119,120
120,121
121,122
121,123
123,124
123,125
125,126
126,127
126,128
128,129
129,130
129,131
129,134
129,139
130,132
133,135
133,143
137,141
139,180
142,148
144,145
145,146
146,147
147,150
150,151
150,152
150,153
153,154
153,155
155,156
156,157
156,158
158,159
159,160
160,161
160,162
160,163
160,165
166,167
166,168
166,169
169,170
170,171
170,172
172,173
173,174
173,175
175,176
175,178
176,177
178,179
180,181
180,182
182,183
183,184
183,185
183,186
186,187
187,188
187,189
187,190
190,191
191,192
192,193
193,194
193,195
194,196
195,197
197,198
197,199
199,200
