id_i,id_j
1,2
1,3
1,11
1,15
2,5
2,24
3,4
4,7
4,22
5,6
5,10
5,60
6,8
7,13
7,21
8,9
8,46
9,12
9,16
10,18
10,45
11,36
11,49
12,14
12,20
12,57
13,23
13,32
13,42
14,25
14,72
15,51
15,54
16,17
16,41
17,19
17,38
18,37
18,121
19,28
19,67
20,48
21,55
21,74
22,26
23,39
23,61
24,64
25,27
25,29
26,30
26,43
28,31
28,58
29,34
29,77
29,95
31,53
32,33
33,35
33,101
34,50
34,174
35,40
35,56
35,66
35,126
36,80
36,94
37,112
38,52
39,93
39,117
40,68
41,59
41,62
42,47
43,44
43,218
44,84
44,103
44,306
45,85
45,89
45,180
46,115
47,73
48,69
48,88
49,91
49,127
50,63
50,70
50,106
51,78
51,97
52,65
52,123
53,87
55,189
56,90
57,131
57,213
59,149
61,79
62,71
62,75
62,99
63,81
63,146
66,217
67,83
68,109
68,113
68,238
69,283
69,396
70,122
71,132
71,139
72,76
72,114
72,128
73,86
74,237
75,82
76,163
77,160
78,98
78,116
79,105
79,151
79,371
80,96
81,107
81,323
82,263
83,92
84,293
85,129
86,111
86,243
88,135
89,130
89,143
89,158
90,102
90,225
92,100
92,334
93,119
93,136
94,145
95,108
96,220
97,153
98,148
98,188
99,104
100,110
100,166
100,255
101,251
102,162
103,138
103,370
104,169
104,227
104,397
105,124
105,152
105,157
106,147
107,159
108,187
108,197
109,291
109,345
110,137
111,120
112,247
114,455
116,118
117,170
118,125
119,167
119,198
120,134
120,496
121,325
121,336
122,200
124,154
124,289
125,178
126,133
126,150
127,144
127,155
128,316
129,266
131,171
132,261
133,264
134,140
134,270
135,141
135,207
136,184
137,142
137,156
137,228
138,179
138,215
139,191
139,201
140,211
141,182
142,176
142,319
143,271
144,164
145,210
146,240
146,327
147,161
147,421
148,223
148,281
149,278
151,279
152,199
153,234
154,196
154,233
155,362
156,209
158,204
159,172
159,181
160,165
160,219
160,226
161,280
161,343
161,355
162,183
163,256
164,168
165,254
166,249
167,186
167,460
168,328
170,244
170,356
170,358
171,216
171,242
172,173
172,310
172,494
173,177
173,194
174,175
175,206
176,400
177,208
177,294
178,285
179,185
179,374
180,252
181,224
181,236
182,259
182,301
183,385
185,321
185,458
186,190
186,205
189,193
190,192
190,300
192,195
193,248
194,368
195,315
197,245
197,322
198,202
199,361
200,424
201,212
202,203
202,214
202,229
203,239
204,257
204,265
204,282
205,275
205,447
207,296
208,222
208,246
209,221
209,232
210,365
210,379
211,286
211,313
211,418
212,241
212,317
214,235
214,346
215,231
215,298
216,381
218,258
220,366
221,342
222,230
222,253
226,260
227,349
228,353
229,262
229,429
231,273
231,290
233,337
234,475
235,250
235,274
236,267
238,350
239,423
240,284
241,303
241,341
242,297
243,268
243,377
243,438
245,338
246,272
246,276
247,311
249,320
250,339
253,360
255,269
256,461
257,452
258,302
258,406
259,292
260,357
261,352
261,395
262,288
264,287
264,431
265,295
266,364
267,332
268,312
269,277
271,305
272,369
272,411
274,335
274,399
275,433
275,457
276,383
277,324
279,304
281,498
282,373
282,493
283,340
286,437
287,413
289,393
290,318
290,330
290,359
292,331
295,382
296,299
296,351
297,307
299,314
299,326
300,465
300,468
301,354
302,329
303,474
305,375
306,309
307,308
307,376
307,384
308,344
308,500
309,445
310,450
314,477
317,482
318,403
319,420
322,333
325,347
328,410
328,412
330,435
331,487
332,444
334,363
337,463
338,348
339,380
341,386
341,390
342,372
342,466
344,387
347,426
348,378
348,441
349,427
349,485
350,391
351,409
357,459
358,456
361,367
366,414
367,388
367,479
368,407
369,404
369,470
370,415
374,483
376,392
380,389
380,436
381,394
382,497
383,499
384,398
384,476
385,402
386,486
387,417
389,422
389,432
392,401
392,478
399,480
399,484
400,490
401,405
402,425
402,442
404,434
404,449
407,408
408,439
408,443
409,416
409,440
410,419
413,472
413,481
415,430
417,462
418,454
422,446
423,428
430,471
432,448
433,467
444,451
449,453
449,464
452,488
461,491
462,492
467,469
467,473
486,489
492,495
