id_i,id_j
1,3
1,5
2,3
2,18
4,5
5,6
6,12
7,8
8,9
8,10
10,11
11,12
13,15
13,23
13,40
14,15
15,17
16,18
17,18
19,20
20,21
21,25
22,23
22,25
24,25
26,27
27,28
27,29
27,32
29,31
30,31
32,34
32,35
33,34
33,48
33,100
35,37
36,37
38,40
39,40
39,43
40,44
41,43
42,43
44,45
45,46
45,49
47,48
47,50
49,50
51,52
51,55
51,59
52,53
53,64
54,56
55,56
57,59
57,62
58,59
60,62
60,90
61,62
63,65
63,68
64,65
66,67
67,68
67,71
69,70
69,75
70,71
72,73
73,74
74,75
76,77
76,79
77,78
77,84
78,97
79,81
80,81
82,84
82,87
83,84
85,87
86,87
88,90
88,91
88,99
89,90
91,92
92,93
94,96
95,96
95,98
97,98
97,100
99,100
