id_i,id_j
1,2
1,8
1,10
2,3
2,4
2,9
3,31
3,38
4,5
4,51
5,6
6,7
6,11
6,65
6,87
7,12
7,25
7,46
8,15
8,20
9,16
10,13
10,14
10,74
11,28
12,27
12,36
12,40
12,43
13,18
13,64
15,24
15,50
15,81
16,17
16,41
16,72
17,35
17,45
18,19
18,22
19,21
19,23
20,58
21,26
22,42
22,63
23,30
23,33
23,34
24,62
24,78
25,53
26,29
26,90
28,32
31,70
32,88
33,37
33,57
34,44
34,59
35,54
36,71
37,48
38,39
38,95
39,49
39,60
40,52
40,85
40,100
41,69
42,66
42,84
42,94
44,47
44,79
44,93
44,96
45,92
46,73
49,55
49,56
49,61
52,68
53,80
54,67
54,77
57,83
62,75
62,97
69,82
70,89
75,76
77,98
82,91
83,86
84,99
