id_i,id_j
1,2
2,3
3,5
4,6
4,45
5,6
6,10
7,8
7,10
7,23
8,9
10,11
11,12
13,15
14,15
14,21
15,18
16,17
17,18
19,21
20,21
20,99
21,23
22,23
22,25
24,25
26,28
26,30
27,28
29,31
29,35
30,31
32,33
32,42
33,34
33,37
35,36
36,37
38,40
38,41
39,40
40,44
41,42
42,43
44,46
45,46
46,50
47,48
48,49
49,50
51,52
52,53
53,54
53,61
54,55
55,56
56,67
57,59
57,60
58,59
60,61
61,62
62,97
63,64
64,65
65,67
66,68
67,68
68,71
69,71
70,71
71,73
72,73
73,74
74,75
76,77
77,78
77,81
78,85
79,80
79,99
80,81
82,84
82,86
83,84
85,87
86,87
88,90
88,96
89,90
89,93
91,93
92,93
94,95
95,96
95,99
97,98
98,100
99,100
