id_i,id_j
1,2
1,3
1,6
1,14
1,21
2,4
3,5
4,13
4,23
4,33
5,7
5,8
5,9
6,27
6,116
7,10
7,88
8,20
9,11
9,12
10,15
10,28
10,113
11,17
12,16
12,26
12,74
13,18
14,29
14,56
15,24
15,49
16,22
17,31
18,19
18,41
18,81
19,37
19,50
20,46
20,52
21,39
22,60
22,67
23,43
23,48
24,25
24,30
25,32
25,42
25,55
26,36
26,40
26,94
27,34
27,58
27,148
28,35
28,102
29,121
30,110
31,51
31,59
31,189
32,38
32,70
33,45
34,47
34,92
35,61
35,63
37,69
37,117
38,62
38,66
39,54
40,159
41,101
42,107
42,150
43,44
43,77
44,53
45,76
45,79
46,90
46,128
47,72
51,64
51,137
52,57
52,160
53,176
54,73
54,120
55,83
57,68
58,164
59,105
59,172
60,153
62,65
62,114
63,85
63,174
66,80
67,71
67,84
69,99
69,193
70,109
70,123
71,118
71,191
72,78
73,104
73,133
74,75
75,126
76,82
77,89
78,136
78,187
81,91
81,139
83,86
83,97
84,95
85,87
85,155
86,145
87,119
88,106
89,131
89,140
90,180
91,96
92,93
92,125
93,197
95,127
96,100
96,108
97,98
98,112
98,115
98,170
99,103
100,141
101,111
103,175
107,177
108,152
110,122
114,129
117,124
119,144
122,154
122,184
124,130
124,132
125,146
126,138
126,166
127,168
129,134
129,135
130,143
130,157
132,158
132,182
134,142
134,185
138,149
138,178
140,147
140,151
140,183
141,181
144,156
144,161
145,165
145,169
146,163
148,162
151,190
155,173
156,167
162,171
163,186
168,179
168,195
169,199
180,188
181,200
183,194
189,198
190,192
195,196
