id_i,id_j
1,2
1,3
1,4
1,5
2,15
2,18
3,14
4,8
4,10
4,11
5,6
5,7
5,9
6,19
6,34
7,33
7,122
8,17
9,12
9,35
10,21
11,36
11,52
12,13
14,16
14,91
15,44
16,23
16,26
17,20
17,25
17,29
17,200
19,68
20,30
20,31
20,67
21,22
21,47
22,24
22,39
23,27
23,188
24,40
27,28
28,38
28,45
29,32
30,53
31,46
31,151
32,43
32,69
32,100
32,159
33,41
34,37
34,49
34,97
37,48
38,42
39,63
39,64
40,51
40,89
40,164
41,83
41,86
42,109
42,127
43,56
43,149
44,50
45,54
45,133
46,66
48,57
48,62
50,60
50,101
51,72
51,76
52,65
52,110
53,58
53,140
53,156
54,55
54,102
55,59
56,198
57,81
57,114
57,117
58,74
58,84
58,132
59,61
59,71
60,82
60,88
61,79
61,103
61,169
62,80
62,155
62,176
63,70
63,160
66,92
67,75
68,78
68,116
70,73
70,77
71,90
71,138
72,95
72,135
73,98
73,182
74,104
75,93
75,119
76,94
76,112
77,87
77,134
79,96
80,85
81,137
82,181
83,157
85,99
85,111
86,146
86,178
87,174
89,105
90,107
90,131
90,170
91,172
91,199
92,166
95,118
95,144
96,108
96,175
97,113
98,124
98,148
99,129
100,115
100,143
103,106
104,125
105,120
107,128
108,141
108,195
109,183
111,154
112,121
114,158
115,168
119,123
119,153
119,191
120,136
120,152
121,192
121,197
123,126
123,167
125,130
125,142
129,145
130,161
133,139
139,147
139,150
140,165
140,187
141,190
142,185
143,173
154,163
155,162
156,186
157,189
158,177
163,179
163,194
165,184
166,171
167,180
177,193
193,196
