id_i,id_j
1,2
1,3
1,4
1,5
3,6
3,9
3,11
3,15
4,7
4,13
4,27
5,10
6,8
6,12
7,16
7,30
8,14
8,21
9,22
10,37
10,42
12,17
12,18
12,31
13,52
13,88
14,19
15,23
16,127
17,20
17,34
18,24
18,47
18,118
19,108
19,212
20,112
21,25
21,26
22,29
22,87
23,36
23,48
24,40
24,46
24,129
25,32
25,123
26,45
27,28
27,57
28,82
29,44
29,103
30,33
30,43
31,38
32,79
32,80
33,53
33,198
34,35
34,55
35,49
36,59
38,39
38,68
39,96
39,131
40,41
41,101
41,106
41,181
42,54
44,61
44,200
45,50
45,56
46,64
47,99
48,63
48,78
49,51
49,60
50,66
50,70
51,436
52,69
52,109
53,62
53,74
54,58
54,65
54,115
55,72
55,116
55,219
56,93
56,113
57,71
57,76
57,92
58,89
59,128
60,75
60,239
61,102
61,139
61,155
62,125
62,165
62,169
63,67
63,85
64,86
66,151
66,187
67,73
67,244
68,77
70,126
71,100
71,143
72,107
73,91
73,97
73,193
74,266
75,156
77,166
78,84
78,120
79,81
80,90
81,83
81,114
83,94
86,133
87,220
88,111
88,204
89,373
90,95
90,122
91,104
92,141
92,299
94,137
94,160
94,195
95,275
96,135
96,492
97,98
97,261
97,283
98,280
100,121
101,105
101,110
101,252
102,152
102,269
102,422
104,185
105,170
105,172
105,188
106,163
107,119
107,184
107,296
108,383
109,138
109,259
110,140
112,117
113,136
114,134
115,124
115,162
115,310
117,142
117,149
118,130
119,276
120,164
121,132
123,313
124,203
126,153
127,175
127,194
128,298
130,147
130,434
131,145
132,144
132,180
133,174
133,367
133,423
134,278
135,205
135,236
136,159
136,274
136,294
138,183
139,251
140,201
140,284
141,337
142,197
143,157
144,146
144,148
144,291
146,150
146,173
148,177
148,209
148,227
148,235
149,154
149,314
150,192
150,215
151,217
153,161
153,256
154,179
154,202
155,211
157,158
158,238
159,228
160,190
160,222
161,224
162,167
163,230
164,226
164,302
165,168
166,178
167,339
167,390
168,171
168,207
168,218
169,196
169,273
170,182
170,257
171,210
173,400
174,176
174,232
176,288
176,474
178,254
178,264
179,206
179,343
182,376
182,458
183,199
183,258
183,323
184,191
185,186
185,255
186,189
186,375
187,265
188,216
188,369
189,233
189,253
190,246
191,338
191,416
192,359
193,214
194,208
194,396
195,241
197,267
198,410
199,438
201,483
202,221
205,213
205,482
207,292
210,229
210,297
211,225
212,316
212,364
213,250
213,317
214,231
214,287
215,311
217,342
218,237
218,245
220,268
221,223
222,362
222,389
223,336
224,260
225,277
226,240
226,271
227,372
228,365
229,371
230,234
230,419
231,263
232,385
233,301
233,354
234,270
234,319
235,242
235,353
236,418
237,355
238,272
240,243
241,247
242,248
242,300
243,331
243,441
246,249
246,293
246,318
247,304
247,442
248,340
249,282
250,341
250,344
250,426
253,470
254,334
256,285
258,437
258,466
259,286
259,290
259,303
260,307
261,262
262,327
264,289
264,308
267,356
267,448
268,325
269,346
270,425
271,306
272,279
274,281
278,401
279,398
280,402
281,329
281,352
282,435
283,332
283,488
284,347
285,315
286,312
286,324
287,309
287,403
287,463
288,330
290,405
293,295
293,411
294,404
294,421
295,429
296,349
296,357
296,444
297,333
298,335
299,305
300,321
301,379
301,415
303,456
304,378
306,320
306,498
307,358
308,351
308,467
309,414
310,360
314,397
315,326
316,348
317,374
318,345
319,322
319,386
320,408
320,494
321,328
326,380
328,363
328,451
329,370
329,471
333,430
333,468
334,350
334,459
335,407
336,368
336,424
336,491
338,366
338,490
340,361
342,391
345,387
349,446
350,440
352,489
354,395
355,453
356,413
357,481
358,476
361,406
362,393
363,388
366,384
370,472
371,461
374,381
375,382
376,377
379,454
381,394
381,412
383,392
384,495
386,449
386,477
387,427
387,493
389,433
390,417
390,457
391,439
395,473
396,399
398,409
399,431
399,455
403,443
406,452
408,475
413,420
417,432
418,462
422,428
423,499
427,497
428,447
429,496
431,445
432,465
439,486
440,484
443,485
444,450
445,469
445,478
449,464
451,487
454,460
460,480
468,479
479,500
