id_i,id_j
1,2
1,3
1,8
2,4
2,6
3,16
3,28
4,5
4,11
4,14
5,7
5,9
5,103
6,10
7,22
8,12
9,30
9,55
10,23
12,13
12,27
13,15
13,115
13,138
14,18
15,29
15,38
15,46
16,17
16,122
17,20
17,108
18,19
18,31
19,44
19,63
19,65
19,94
20,21
20,45
20,142
21,25
21,35
22,24
22,101
23,41
23,49
24,37
24,53
25,26
25,34
25,43
26,68
27,33
27,187
28,32
28,42
28,47
30,36
30,70
30,114
31,51
31,106
32,113
33,39
33,71
33,83
33,98
34,89
35,90
36,40
37,86
38,57
39,48
39,60
40,66
40,74
41,50
42,77
43,54
44,85
44,172
45,110
47,158
47,166
48,93
48,163
49,52
49,64
50,56
50,112
51,97
52,67
52,79
53,78
53,160
54,84
54,107
56,59
56,198
57,58
57,61
58,136
59,62
59,76
60,88
60,123
60,154
61,73
62,69
65,177
66,72
66,127
67,80
70,95
71,116
72,118
73,81
73,92
73,189
74,75
74,91
76,82
76,148
77,96
78,100
78,145
79,124
79,162
80,99
81,87
81,139
82,120
86,105
86,134
87,102
87,132
89,190
90,196
91,111
92,109
92,143
93,117
93,176
94,131
95,125
100,104
100,146
100,149
102,135
102,151
104,121
107,130
109,133
110,181
111,168
111,199
112,119
112,169
115,141
116,129
117,193
118,156
118,159
120,126
120,128
124,152
125,153
125,165
126,167
126,170
126,178
127,147
128,182
130,140
131,161
132,137
135,144
139,150
146,155
147,180
148,157
148,175
148,183
150,184
155,164
155,179
158,197
159,174
159,186
164,200
165,188
165,194
166,191
169,171
170,185
171,173
175,192
191,195
