id_i,id_j
1,2
1,3
1,4
1,20
2,5
2,7
3,6
3,19
3,89
4,24
4,30
5,14
5,70
6,8
6,10
7,12
7,123
8,9
8,34
8,44
9,42
9,43
10,11
10,15
10,23
11,17
12,13
12,55
13,18
13,54
14,16
14,41
15,21
16,35
16,37
16,90
17,22
17,91
18,26
18,176
19,25
19,38
20,57
21,28
21,63
22,39
22,56
23,29
23,182
24,27
25,59
26,31
26,40
26,47
27,33
27,69
27,97
28,45
28,101
29,64
31,32
32,78
32,131
33,52
33,98
34,46
35,36
35,93
36,50
37,111
38,71
39,99
40,68
40,80
41,51
42,48
44,49
44,82
45,87
45,136
47,60
47,84
48,166
49,75
50,81
50,137
52,53
52,116
53,119
53,165
54,66
56,110
57,58
58,62
58,103
59,61
60,102
60,117
60,128
61,67
61,151
62,114
63,65
64,72
64,96
66,186
67,73
67,105
68,173
68,196
69,127
70,107
70,156
71,74
72,76
73,86
73,100
75,79
75,83
75,88
75,118
76,77
76,159
77,108
79,85
82,95
83,92
84,135
84,143
86,113
86,129
87,112
87,184
88,187
90,106
91,124
92,94
94,104
94,191
95,121
95,122
96,115
99,109
99,120
100,162
100,172
101,194
103,155
103,198
104,179
105,149
105,168
107,130
108,164
109,134
110,177
111,138
112,139
113,126
116,147
117,144
118,153
119,125
119,148
119,171
120,150
120,154
120,161
122,133
122,163
123,180
126,132
127,193
128,140
129,141
132,142
132,175
135,145
138,160
140,188
141,146
141,183
142,152
144,158
144,170
150,178
152,174
153,167
155,157
158,181
158,200
164,195
167,169
175,185
178,197
179,190
181,192
187,189
195,199
