id_i,id_j
1,2
1,3
2,4
2,9
3,5
3,8
4,6
4,7
4,12
5,44
5,129
6,14
7,10
7,11
8,43
9,36
9,114
10,34
10,154
11,13
11,15
11,18
11,26
12,75
13,20
13,56
14,16
14,25
15,17
16,30
16,33
16,40
17,22
17,59
18,19
18,45
19,21
19,27
19,79
20,159
21,23
21,35
22,24
22,103
23,28
23,51
24,41
24,80
24,87
25,32
25,102
27,37
28,29
28,31
29,47
29,52
29,152
30,48
30,50
30,71
31,42
31,93
31,95
33,96
33,113
34,38
35,82
35,189
36,39
36,195
38,46
38,49
38,225
39,67
40,83
41,134
42,125
42,191
43,57
43,258
44,54
44,85
44,185
46,53
46,60
47,110
48,94
49,55
49,72
50,61
50,78
52,76
52,88
53,64
53,108
54,62
54,91
54,132
54,314
55,58
55,86
56,116
57,73
57,138
57,143
58,69
58,431
59,70
59,255
60,63
61,66
62,149
62,362
63,74
63,130
63,169
64,65
64,111
65,99
65,201
66,68
66,84
66,310
67,100
68,90
68,311
68,441
69,89
69,178
70,148
73,77
73,123
74,115
74,128
75,81
76,98
78,97
78,127
78,131
79,107
80,101
80,232
81,267
83,109
83,241
84,121
84,334
85,151
87,135
88,181
89,105
89,495
90,92
91,171
91,196
91,341
92,104
93,153
96,106
96,126
97,326
98,119
98,409
99,199
100,204
100,407
101,408
101,427
102,168
104,120
104,137
105,279
106,253
107,144
107,202
110,112
110,117
110,145
111,163
111,260
111,412
112,124
112,233
113,118
113,140
114,413
115,182
115,198
116,197
117,186
117,389
118,122
119,136
120,157
120,179
121,338
122,173
123,180
124,141
124,420
125,187
125,203
126,164
126,270
127,133
127,147
128,146
128,210
129,277
130,223
131,190
132,250
133,150
133,162
133,213
134,268
134,432
135,214
136,139
136,156
137,206
137,245
137,342
138,142
138,193
139,175
139,183
139,286
140,158
140,217
141,155
143,303
144,165
144,166
145,167
147,160
148,219
148,222
150,396
153,188
155,218
156,224
157,161
157,220
158,324
158,364
159,192
160,262
161,371
161,433
162,211
162,235
163,259
163,269
164,307
165,170
165,216
165,254
166,174
167,184
167,274
168,177
169,209
169,244
170,172
170,194
171,275
172,200
172,397
173,176
173,325
174,208
175,239
175,354
176,227
176,344
179,380
180,215
180,319
182,205
182,229
182,240
183,207
184,382
184,462
185,264
185,494
187,236
188,347
189,246
190,284
192,485
193,230
194,297
195,238
196,251
196,280
197,256
197,459
198,291
198,385
199,228
201,320
202,243
204,266
205,221
205,332
205,425
206,289
207,212
208,281
209,308
211,395
212,336
213,313
213,353
214,234
215,436
216,302
217,226
218,248
219,283
220,386
221,348
222,249
222,293
222,401
224,231
224,282
224,327
225,305
227,328
228,237
228,247
228,272
229,300
229,410
230,242
231,423
235,428
235,469
236,263
236,323
237,265
237,292
237,399
238,357
238,368
240,261
245,285
245,295
246,481
247,287
248,273
248,426
249,252
250,355
252,340
253,257
256,301
256,322
257,318
258,377
259,321
262,372
263,337
268,271
269,350
270,330
270,458
271,276
271,298
271,358
272,454
272,500
273,278
274,315
275,417
276,306
276,309
278,290
280,486
281,288
281,352
283,316
283,335
283,448
284,383
285,367
286,388
288,299
289,442
290,390
291,294
291,370
292,296
292,376
293,473
294,492
295,416
295,453
296,384
297,424
298,331
298,333
298,421
299,304
300,312
300,404
300,456
300,457
301,346
305,317
309,418
312,361
312,452
315,450
317,460
319,351
320,434
321,373
322,356
323,360
325,339
327,329
327,374
328,365
328,391
329,406
330,359
330,363
330,411
331,415
332,419
333,387
335,366
336,392
337,400
338,468
339,349
340,470
342,343
344,345
346,369
349,375
349,398
350,491
351,414
351,479
352,394
354,467
359,379
359,381
360,488
365,447
366,489
367,405
367,444
368,378
368,482
370,451
376,429
379,393
379,463
383,440
388,439
388,446
390,437
390,496
392,465
393,484
399,499
400,403
401,402
401,474
403,422
405,430
406,445
408,443
413,493
415,438
416,476
417,435
417,475
419,471
426,478
429,449
434,455
435,483
443,487
445,461
448,498
451,477
452,480
452,497
454,464
456,466
458,490
467,472
