id_i,id_j
1,2
1,5
2,3
3,4
4,13
5,6
5,9
6,7
7,8
7,19
9,10
9,15
10,11
11,12
12,18
13,14
14,21
15,16
16,17
16,20
21,22
21,23
23,24
24,25
24,37
25,26
26,27
26,43
27,28
27,35
28,29
29,30
29,33
30,31
31,32
31,40
32,36
33,34
35,38
36,41
38,39
39,42
40,48
43,44
44,45
44,46
45,47
48,49
49,50
49,51
51,52
52,53
52,57
53,54
54,55
54,74
55,56
56,66
57,58
58,59
58,72
59,60
60,61
60,62
61,79
62,63
62,71
63,64
64,65
64,78
65,80
66,67
67,68
67,69
68,73
69,70
70,85
72,77
73,75
75,76
75,120
76,81
77,83
78,128
79,96
80,89
81,82
82,86
83,84
84,87
85,99
86,90
87,88
87,93
89,125
90,91
91,92
91,98
93,94
94,95
94,97
96,119
97,104
98,108
99,100
100,101
101,102
101,103
103,106
104,105
104,107
106,109
108,114
109,110
110,111
110,118
111,112
112,113
112,138
113,121
114,115
115,116
115,117
117,124
118,129
119,133
121,122
121,123
123,149
124,160
125,126
126,127
126,132
129,130
129,144
130,131
131,137
132,163
133,134
133,140
134,135
135,136
135,143
136,139
137,157
138,148
139,146
140,141
141,142
141,154
142,147
143,159
144,145
145,166
147,193
149,150
150,151
151,152
152,153
152,158
153,161
154,155
155,156
156,171
157,167
158,162
159,186
160,173
161,172
163,164
164,165
164,175
165,191
166,188
167,168
167,187
168,169
169,170
169,189
170,181
173,174
173,184
175,176
176,177
176,192
177,178
177,199
178,179
179,180
179,196
181,182
182,183
182,190
184,185
186,194
194,195
196,197
197,198
198,200
