id_i,id_j
1,2
1,3
1,4
1,10
2,9
2,11
3,6
3,30
4,5
4,19
4,25
5,12
6,7
6,8
6,66
7,32
8,14
8,29
9,17
9,75
10,20
11,15
11,31
12,13
12,40
13,16
14,33
14,41
16,22
16,23
16,24
17,18
17,58
18,21
18,34
19,48
19,72
21,117
22,27
22,28
24,26
24,43
25,36
25,59
25,79
26,74
26,83
27,38
28,53
28,85
29,46
31,39
32,49
33,37
33,55
34,35
34,54
34,178
35,61
36,52
37,68
37,91
38,44
38,88
38,121
39,42
39,56
40,67
40,167
43,47
44,45
44,123
45,87
45,96
46,65
46,131
47,51
47,57
47,187
48,111
49,50
50,60
50,69
51,77
52,101
53,147
53,166
54,146
55,71
55,157
56,64
56,97
57,70
57,73
59,76
60,78
60,95
61,62
61,63
61,84
62,82
63,119
63,172
66,90
68,138
68,183
69,81
69,94
69,110
71,144
71,191
72,130
73,140
74,80
75,98
76,86
76,137
77,102
77,175
78,108
79,93
80,89
80,99
80,103
81,122
82,118
82,148
83,113
84,133
85,100
86,145
86,177
87,143
88,152
89,127
89,200
91,92
91,107
91,109
94,105
94,126
95,120
95,170
97,112
97,139
97,176
98,129
99,106
100,104
100,188
101,115
101,125
102,169
102,185
106,116
107,128
110,114
112,141
112,158
114,132
114,174
115,124
115,155
119,160
120,193
123,151
123,153
123,197
124,136
125,192
126,186
127,135
129,142
130,161
131,134
131,195
132,168
133,149
136,189
140,156
141,165
141,196
142,159
142,179
143,150
145,163
146,182
152,154
154,164
156,171
159,162
160,190
161,198
162,180
162,184
164,173
164,181
165,199
168,194
