id_i,id_j
1,2
1,3
2,8
3,4
4,5
4,6
4,7
4,15
4,34
8,9
9,10
10,11
11,12
11,13
11,14
12,37
14,16
16,17
17,18
18,19
19,20
20,21
20,22
20,23
23,24
24,25
24,40
25,26
26,27
27,28
28,29
28,32
28,33
29,30
30,31
33,35
33,38
34,36
34,41
37,39
40,42
41,94
42,43
42,44
44,45
45,46
46,47
47,48
48,49
49,50
49,66
50,51
50,86
51,52
52,53
53,54
54,55
54,83
55,56
56,57
57,58
58,59
58,87
58,164
59,60
60,61
60,62
61,63
63,64
63,65
63,67
67,68
68,69
68,70
70,71
71,72
72,73
73,74
74,75
74,76
75,77
77,78
78,79
79,80
80,81
80,82
80,88
83,84
83,90
83,93
84,85
86,89
88,91
89,166
91,92
92,165
94,95
95,96
96,97
97,98
98,99
99,100
100,101
101,102
101,103
103,104
104,105
104,106
106,107
107,108
108,109
109,110
109,111
110,186
111,112
111,113
113,114
114,115
115,116
115,117
117,118
117,119
119,120
120,121
121,122
122,123
123,124
124,125
125,126
125,127
125,128
126,129
129,130
130,131
131,132
132,133
133,134
134,135
135,136
136,137
136,138
136,140
138,139
140,141
141,142
142,143
142,144
144,145
145,146
145,147
145,148
148,149
149,150
150,151
151,152
152,153
152,154
152,155
155,156
156,157
156,158
158,159
159,160
160,161
160,162
160,185
162,163
166,167
167,168
167,177
168,169
169,170
170,171
171,172
172,173
172,174
172,176
173,178
174,175
177,180
177,182
178,179
179,181
182,183
182,184
185,190
186,187
187,188
188,189
190,191
191,192
192,193
193,194
194,195
194,196
196,197
196,198
196,199
199,200
