id_i,id_j
1,3
1,30
2,3
2,6
4,5
4,7
5,6
7,9
8,9
8,11
10,12
10,20
11,12
13,14
13,17
14,15
16,17
17,18
18,21
19,21
19,24
20,21
22,23
22,25
24,25
26,28
27,28
27,31
28,33
28,80
29,30
30,31
32,34
32,42
33,34
33,36
35,37
36,37
38,39
39,40
40,43
40,47
41,42
42,43
44,45
44,47
45,46
46,168
47,48
48,49
49,50
51,53
52,53
52,56
54,56
55,56
55,71
56,62
57,59
57,60
58,59
60,61
61,62
63,65
63,67
64,65
66,67
66,73
67,68
68,82
69,70
69,73
70,71
72,73
72,74
74,75
76,77
76,87
77,78
77,81
79,81
80,81
82,84
83,84
84,85
85,87
85,95
86,87
88,89
89,90
89,93
91,92
91,98
92,93
94,96
94,99
95,96
97,98
97,100
99,100
101,102
101,106
102,103
103,123
104,105
105,106
106,111
107,109
108,109
108,111
110,111
111,112
113,115
113,149
114,115
114,118
115,124
116,117
117,118
119,121
119,124
120,121
122,123
123,125
124,125
126,128
127,128
127,130
127,136
129,131
130,131
131,147
132,134
132,135
133,134
135,136
136,137
138,140
138,171
139,140
139,141
140,144
141,143
142,143
144,145
145,146
145,150
147,148
148,150
149,150
151,153
151,155
152,153
154,156
155,156
155,160
156,182
157,159
157,161
158,159
160,162
161,162
161,170
163,164
163,175
164,165
165,166
166,168
167,168
169,171
169,174
170,171
172,173
172,174
174,175
176,177
176,180
177,178
177,183
179,181
180,181
180,195
182,183
183,184
184,185
185,187
186,187
188,190
189,190
189,192
189,198
191,193
192,193
194,196
194,197
195,196
197,198
198,200
199,200
