id_i,id_j
1,2
1,5
2,3
2,4
2,22
2,28
3,10
3,12
4,6
5,15
6,7
6,8
6,11
7,9
7,66
8,40
9,16
10,17
10,65
11,14
11,20
12,13
13,49
13,84
14,19
15,21
15,36
16,18
17,24
18,29
18,38
19,23
19,27
20,31
21,25
22,83
23,26
23,42
25,33
25,43
26,30
26,69
27,54
27,74
28,57
28,64
29,35
29,48
30,32
31,41
32,51
32,79
33,34
33,37
33,52
33,59
35,39
35,56
35,80
36,44
37,46
37,55
38,60
39,53
41,47
42,45
42,89
43,76
45,50
46,62
46,68
48,58
50,73
52,82
52,92
53,61
54,67
54,70
54,71
57,95
58,96
61,63
62,78
63,94
64,99
65,87
66,77
67,93
68,72
68,88
70,81
71,75
76,85
77,86
83,91
85,97
88,100
89,90
96,98
