id_i,id_j
1,2
1,9
1,13
1,73
2,3
2,4
2,16
3,6
3,37
3,41
4,5
4,8
4,54
5,12
5,142
6,7
6,10
6,18
7,11
8,24
8,31
8,34
9,27
9,40
10,14
11,20
11,26
12,17
12,72
13,15
14,19
14,21
14,38
15,32
16,25
16,63
17,33
17,66
18,23
19,22
20,55
21,39
21,46
22,44
22,59
22,98
23,47
24,28
25,79
26,35
26,52
27,42
28,29
28,87
28,128
29,30
29,36
29,186
30,92
31,64
31,67
32,43
32,49
32,139
33,76
33,91
34,45
34,179
35,53
35,62
35,77
36,58
38,118
38,157
39,68
40,50
40,170
42,140
43,51
44,48
45,95
47,114
48,69
49,75
50,101
50,178
51,57
52,61
52,78
53,60
53,104
55,56
56,105
59,89
60,93
61,80
61,110
62,65
62,88
63,81
64,70
65,132
67,96
68,94
69,71
69,125
70,82
70,85
71,122
72,97
73,74
75,86
75,113
75,164
77,160
79,83
81,99
81,102
81,109
82,108
83,84
83,187
84,103
86,90
86,123
86,149
88,198
89,144
90,107
91,143
92,106
93,100
96,155
97,112
97,119
99,171
100,115
100,162
100,188
102,156
104,126
106,134
107,159
107,190
108,137
109,120
110,111
111,166
112,124
113,116
114,148
115,117
115,141
115,146
117,127
117,161
118,121
118,130
120,129
120,177
121,185
122,131
122,197
123,152
123,172
124,192
125,175
127,133
127,153
127,176
128,169
131,135
131,150
132,158
133,154
134,136
134,151
135,193
135,195
136,138
138,147
143,145
143,163
145,174
145,182
146,194
151,184
153,180
154,167
154,191
156,200
161,165
165,168
167,181
169,173
181,183
181,189
182,199
195,196
