id_i,id_j
1,2
1,4
1,5
2,3
2,12
3,6
3,7
4,15
4,16
4,23
4,35
5,11
5,64
6,8
6,17
6,86
7,9
7,41
7,67
8,21
9,10
10,29
10,44
10,73
11,14
11,28
12,13
12,18
13,33
14,36
15,19
15,20
16,22
16,62
17,42
18,69
18,74
19,24
20,27
20,40
20,46
21,30
21,34
22,26
22,39
23,25
23,48
25,75
26,43
26,66
28,31
30,37
31,32
32,54
34,45
35,52
36,38
36,50
37,47
37,55
38,61
38,65
39,71
40,51
40,60
42,49
42,68
43,53
43,77
43,89
45,58
47,70
49,57
49,81
51,85
53,56
53,59
54,63
57,91
59,76
60,83
60,96
61,98
63,82
67,72
68,80
70,100
71,88
73,84
73,95
75,78
76,79
78,87
80,97
83,90
88,92
88,94
92,93
92,99
