id_i,id_j
1,2
1,3
2,7
3,4
3,5
3,6
3,10
4,8
5,16
5,24
5,25
6,12
6,36
6,63
7,43
8,9
8,14
8,19
9,11
9,18
9,46
10,28
11,13
11,167
12,21
12,29
13,30
14,15
14,20
14,49
15,17
16,23
16,99
17,27
18,52
19,22
19,47
20,96
21,26
21,76
21,84
22,33
22,37
23,32
23,35
24,41
26,62
27,48
27,81
27,102
28,31
28,34
29,40
30,77
31,86
32,254
33,38
34,45
35,182
37,39
37,42
38,57
38,60
39,50
39,56
39,116
40,66
41,44
41,54
42,80
42,265
43,70
43,85
44,101
45,53
46,64
46,282
47,69
48,55
49,51
49,59
50,103
52,65
53,89
54,100
55,58
55,113
55,218
56,61
57,72
58,131
59,87
59,153
60,67
61,83
61,145
62,126
62,151
62,375
63,124
64,95
64,150
65,74
65,94
65,171
66,68
66,284
67,78
67,236
69,73
70,71
71,79
71,114
71,414
72,118
72,121
74,75
74,111
75,82
76,177
76,235
77,106
77,199
78,90
78,128
80,98
81,88
81,127
82,108
83,147
83,166
84,155
84,229
85,92
86,91
86,93
86,97
87,104
87,110
88,219
89,107
90,179
90,187
91,123
91,186
92,192
93,139
94,117
95,180
95,197
96,168
97,105
97,109
97,211
98,133
98,172
98,357
100,112
100,263
101,125
101,140
102,119
103,181
104,162
106,141
106,382
107,208
108,138
108,157
109,204
109,217
110,122
110,170
111,115
111,144
112,251
112,464
114,164
114,200
115,120
115,137
115,148
115,152
118,132
118,143
119,435
120,129
120,130
121,134
122,136
123,156
123,160
124,268
125,146
126,198
127,158
127,173
128,221
128,299
129,135
130,149
130,206
131,175
133,340
134,154
134,205
135,159
136,142
136,227
136,453
137,214
139,237
140,183
140,306
141,202
142,185
142,272
142,405
144,176
144,358
145,165
145,174
146,169
146,223
147,178
148,377
149,277
149,399
149,500
150,259
150,290
152,245
154,184
154,330
155,304
156,289
157,317
157,338
159,161
159,163
159,278
160,294
160,430
161,189
161,285
162,209
162,449
163,190
166,201
166,228
168,212
170,191
172,196
172,248
173,314
174,242
174,281
175,230
176,210
177,188
177,207
178,439
179,260
181,213
182,226
183,339
183,388
184,488
185,244
186,216
186,318
187,193
187,379
189,425
190,451
191,203
191,257
191,469
192,195
192,239
193,194
193,234
194,433
195,222
195,271
195,446
196,241
197,384
198,224
198,250
200,225
200,316
201,273
202,308
203,264
204,220
204,345
204,346
205,232
205,327
206,392
207,468
208,233
208,320
209,336
210,215
210,342
212,313
212,333
213,291
214,307
215,231
215,246
215,419
217,262
217,288
218,364
218,444
220,341
221,258
223,350
224,238
224,255
225,243
226,298
227,303
228,240
231,352
232,249
233,276
233,396
234,253
236,321
237,270
238,280
238,324
240,366
241,319
241,386
242,266
243,247
244,351
246,261
246,422
247,286
249,256
249,369
250,252
251,312
252,437
253,279
253,296
255,274
255,292
256,309
256,368
256,474
258,275
258,326
259,269
259,378
261,413
261,491
262,394
262,441
264,267
264,287
264,328
264,329
266,293
266,302
266,360
269,283
270,395
271,472
271,487
274,450
275,381
275,489
276,359
278,349
280,343
282,310
283,311
283,466
287,295
287,344
287,415
288,300
288,440
289,297
289,421
292,482
293,372
294,325
294,354
294,374
295,370
297,301
297,393
298,383
300,305
300,411
301,332
303,335
304,353
304,429
305,315
307,331
307,367
308,397
309,323
309,361
311,334
312,371
312,428
312,498
313,376
315,363
319,322
319,337
323,348
323,418
324,356
325,355
325,424
326,389
327,445
329,492
335,347
338,447
338,475
339,391
340,461
341,423
343,362
343,457
344,380
345,426
346,448
348,387
348,408
348,410
351,365
352,454
353,402
359,404
359,443
360,438
360,493
361,373
362,385
362,417
365,400
366,473
367,409
371,390
372,436
379,403
381,431
385,494
385,495
390,398
393,420
394,476
395,479
397,401
398,407
400,412
401,406
403,460
405,416
407,486
408,462
409,490
410,485
413,427
415,497
417,471
419,432
421,455
426,434
427,458
427,467
428,442
431,484
434,483
436,478
440,470
441,480
445,452
446,459
447,463
453,456
455,465
464,477
466,496
472,499
477,481
