id_i,id_j
1,2
1,9
1,14
2,3
2,6
3,4
3,18
4,5
4,7
4,36
5,12
5,16
6,10
6,73
7,8
7,52
8,13
8,182
9,15
10,11
10,39
10,118
10,138
11,267
12,22
12,56
13,17
13,19
13,30
13,272
14,31
14,211
15,21
15,58
16,27
16,76
17,20
17,24
18,162
19,77
19,80
19,81
20,49
21,23
21,28
21,33
22,29
22,101
22,120
22,248
23,25
23,62
24,88
25,26
26,41
26,87
27,37
28,32
30,111
31,35
31,156
32,38
32,125
33,34
34,42
34,43
34,48
34,90
35,54
35,104
36,55
36,71
37,63
38,40
38,44
38,65
39,122
40,45
40,112
41,46
41,53
41,68
42,51
43,67
43,72
44,86
44,203
45,47
45,50
46,82
47,133
47,157
48,137
49,114
49,187
50,59
50,143
50,223
51,57
53,97
54,70
55,66
55,201
56,74
56,131
57,64
57,96
57,145
57,179
58,69
59,60
60,61
61,98
61,376
62,93
62,108
63,107
63,127
63,128
64,78
65,92
68,75
68,213
69,235
70,84
70,91
71,89
72,106
74,134
77,79
77,254
78,83
79,166
80,95
82,99
83,85
83,126
83,233
84,130
84,144
85,275
86,292
86,403
88,94
88,140
91,175
92,105
92,283
93,100
94,103
95,346
96,102
96,119
96,259
96,312
97,194
97,205
98,116
98,124
98,251
99,115
99,121
99,148
100,214
100,217
101,183
101,227
102,152
102,452
103,110
103,218
103,314
104,160
105,311
106,109
107,113
109,150
109,249
111,117
112,239
113,123
113,196
114,219
114,224
115,225
116,135
117,136
117,171
117,269
119,168
121,234
122,141
122,188
122,210
123,146
123,173
123,200
126,132
126,184
127,139
128,129
128,192
128,480
129,159
130,195
130,273
131,158
131,277
132,142
132,176
132,245
133,149
133,208
135,161
135,229
135,250
136,324
137,147
137,172
138,164
138,177
139,186
139,348
140,151
140,198
142,226
142,355
144,185
144,478
146,153
146,155
147,228
148,303
148,366
149,169
150,165
150,363
152,154
153,199
153,308
154,167
154,174
154,260
155,247
155,270
157,190
158,288
159,163
161,189
161,379
162,373
163,178
165,180
166,206
166,309
167,170
167,197
167,231
168,193
168,358
169,216
170,297
171,181
173,237
175,222
175,475
176,386
177,482
178,282
178,407
179,191
180,316
180,333
181,265
181,495
182,433
183,212
185,296
186,204
186,304
188,278
189,350
189,497
190,279
192,207
192,215
193,209
194,243
194,257
195,310
195,370
196,352
196,462
197,202
197,240
198,284
198,325
199,242
199,432
200,301
203,319
204,221
204,337
205,230
206,238
206,246
207,232
208,349
209,500
210,255
210,365
211,402
214,264
214,339
215,261
215,271
215,351
216,241
216,391
217,256
217,281
218,220
218,236
219,340
219,494
220,291
220,299
221,368
222,328
223,321
225,252
225,300
226,382
226,413
229,356
232,289
234,263
234,286
235,384
236,244
236,405
237,262
237,361
238,268
239,253
239,294
240,258
240,381
243,323
244,313
245,336
246,353
246,435
247,287
248,290
249,378
249,427
251,411
253,276
253,380
255,400
255,458
255,487
256,476
257,274
257,369
257,385
259,395
261,306
262,394
262,441
263,266
264,305
266,320
269,456
270,332
270,341
270,439
271,298
272,295
273,293
274,367
275,280
275,344
277,393
278,285
278,302
279,347
281,360
282,375
284,307
284,444
286,335
286,465
287,322
289,483
291,318
293,342
294,383
295,498
296,326
300,371
302,486
303,451
305,396
308,442
310,470
311,374
313,315
313,422
314,330
315,426
315,469
316,317
316,334
318,410
319,404
321,387
322,327
322,331
324,359
325,430
326,357
327,329
327,364
329,459
330,338
334,362
336,398
338,447
341,343
341,345
341,485
342,418
343,354
344,429
345,399
346,401
347,489
349,372
349,424
351,389
352,419
353,414
354,488
355,466
357,388
360,408
362,390
362,431
367,377
368,397
369,493
373,409
374,392
375,415
375,423
379,492
382,438
383,412
384,421
389,406
389,417
390,425
390,440
392,448
396,443
397,449
397,491
398,436
401,428
401,472
404,420
405,416
414,471
419,434
419,455
420,460
424,457
425,463
432,445
434,437
436,479
438,484
440,454
442,446
444,496
445,450
450,453
450,464
453,461
460,468
460,477
461,490
464,474
465,467
467,499
471,473
471,481
