id_i,id_j
1,3
2,3
2,8
3,6
4,5
5,6
5,70
7,8
8,9
9,10
10,12
11,12
11,23
13,14
14,15
14,17
16,18
16,29
17,18
18,22
19,21
20,21
20,24
22,23
23,25
24,25
26,27
26,30
27,28
28,32
29,31
30,31
32,33
33,34
33,36
35,37
35,44
36,37
38,40
39,40
39,42
41,42
42,43
43,48
44,45
45,46
45,50
47,48
48,49
49,50
51,53
51,55
51,63
52,53
54,56
54,57
55,56
57,58
58,59
59,62
60,61
61,62
63,65
63,66
64,65
66,67
67,68
67,69
69,71
70,71
71,75
72,73
72,91
73,74
74,75
76,77
76,83
77,78
77,80
79,80
80,81
81,89
82,83
83,84
84,86
85,86
86,87
88,90
88,98
89,90
89,93
91,92
92,93
94,96
95,96
95,97
97,98
97,99
99,100
