id_i,id_j
1,2
1,6
2,3
2,12
2,16
4,6
5,6
7,8
7,11
7,97
8,9
10,12
11,12
13,15
14,15
14,18
16,18
17,18
18,22
19,20
19,43
20,21
21,25
22,23
22,24
24,25
26,28
26,176
27,28
28,31
29,30
30,31
31,33
32,34
32,42
33,34
34,36
35,36
36,37
38,39
38,41
39,40
41,43
42,43
42,49
44,46
44,47
45,46
47,48
48,49
49,50
51,52
51,54
52,53
53,58
54,56
55,56
57,59
58,59
59,60
60,62
61,62
61,64
63,65
64,65
65,68
66,67
66,90
67,68
68,69
69,71
70,71
70,75
72,73
72,74
74,75
76,78
76,80
77,78
78,85
79,81
80,81
82,83
82,87
83,84
85,87
86,87
86,88
88,89
88,91
89,90
90,94
91,92
92,93
94,95
95,96
95,100
97,98
98,99
99,100
101,102
101,105
102,103
104,105
105,106
106,109
107,109
107,110
108,109
108,137
110,111
111,112
112,116
113,114
114,115
115,118
116,117
117,118
118,119
119,121
120,121
120,124
122,123
122,124
124,125
126,127
126,131
127,128
127,141
128,134
129,130
130,131
132,133
132,136
133,134
135,137
135,188
136,137
138,140
138,143
139,140
141,142
141,145
142,143
144,145
145,146
145,149
147,148
147,150
149,150
151,152
152,153
153,155
154,156
155,156
155,160
157,159
158,159
159,161
160,161
161,162
161,170
163,164
163,173
164,165
164,167
166,167
167,168
169,171
169,174
169,200
170,171
172,173
172,174
174,175
176,177
176,185
177,178
178,179
179,180
180,181
182,183
183,184
184,186
185,186
186,187
187,195
188,189
189,190
189,193
189,195
191,193
192,193
194,196
194,197
195,196
197,198
198,199
199,200
