id_i,id_j
1,2
1,3
1,4
1,5
2,6
2,8
2,14
4,7
4,9
5,13
5,15
6,10
6,20
9,16
9,17
10,11
11,12
11,18
16,22
18,19
18,21
19,24
22,23
22,27
22,28
24,25
24,36
25,26
25,30
28,29
28,31
31,32
32,33
32,34
33,35
36,37
37,38
38,39
38,40
40,41
40,42
42,43
42,44
44,45
45,46
45,47
47,48
48,49
49,50
49,51
51,52
52,53
53,54
54,55
54,56
56,57
57,58
58,59
58,60
60,61
61,62
61,64
62,63
64,65
65,66
66,67
67,68
68,69
69,70
70,71
70,74
71,72
71,73
74,75
74,76
76,77
77,78
78,79
78,80
80,81
80,82
80,83
83,84
83,85
83,86
86,87
87,88
88,89
89,90
90,91
90,92
92,93
93,94
93,95
95,96
95,97
97,98
97,99
99,100
100,101
101,102
102,103
103,104
104,105
104,106
106,107
107,108
108,109
108,110
110,111
111,112
112,113
113,114
114,115
114,116
116,117
117,118
117,119
119,120
120,121
121,122
122,123
122,124
124,125
125,126
125,127
125,128
128,129
128,130
128,131
131,132
131,133
133,134
134,135
135,136
135,137
137,138
138,139
138,140
140,141
141,142
142,143
142,146
143,144
143,147
144,145
144,148
144,149
149,150
150,151
151,152
152,153
152,154
152,155
155,156
156,157
156,158
158,159
158,161
159,160
161,162
162,163
163,164
164,165
165,166
166,167
166,168
168,169
169,170
169,171
171,172
172,173
173,174
174,175
174,176
176,177
177,178
178,179
178,180
180,181
181,182
182,183
182,184
184,185
185,186
186,187
186,188
186,189
189,190
190,191
190,192
192,193
192,194
194,195
195,196
195,198
196,197
198,199
199,200
