id_i,id_j
1,2
1,3
2,4
3,5
4,7
5,6
6,10
7,8
7,31
8,9
8,11
10,12
11,13
12,15
12,36
13,14
14,16
15,17
16,18
17,20
18,19
18,27
18,29
20,21
21,22
21,23
23,24
24,25
24,26
24,28
24,32
25,196
29,30
29,33
33,34
34,35
36,37
37,38
38,39
39,40
39,192
40,41
40,42
42,43
43,44
44,45
45,46
46,47
46,48
48,49
49,50
49,51
51,52
52,53
52,54
53,62
54,55
55,56
56,57
56,58
58,59
58,60
60,61
60,158
62,63
63,64
63,178
64,65
65,66
66,67
67,68
67,106
68,69
69,70
70,71
71,72
72,73
73,74
73,93
74,75
75,76
76,77
76,95
77,78
78,79
79,80
80,81
80,92
81,82
82,83
83,84
84,85
85,86
86,87
87,88
87,89
87,90
90,91
90,94
92,104
92,185
93,107
94,97
95,96
97,98
98,99
98,100
100,101
100,102
102,103
103,105
103,140
106,109
107,108
107,139
109,110
109,111
111,112
112,113
113,114
113,115
113,116
116,117
117,118
118,119
118,120
120,121
121,122
122,123
123,124
124,125
124,127
125,126
127,128
127,129
129,130
130,131
131,132
132,133
133,134
133,135
135,136
136,137
137,138
137,156
140,141
141,142
141,143
143,144
143,145
145,146
146,147
147,148
148,149
148,150
150,151
151,152
151,154
152,153
154,155
156,157
156,193
158,159
159,160
160,161
161,162
162,163
162,164
164,165
165,166
166,167
166,168
168,169
169,170
170,171
171,172
171,173
173,174
173,175
175,176
176,177
176,179
179,180
180,181
181,182
181,183
183,184
184,188
185,186
186,187
186,189
189,190
190,191
190,194
194,195
196,197
197,198
197,199
199,200
