id_i,id_j
1,2
1,5
2,3
2,40
4,5
4,7
5,6
7,8
7,11
8,9
9,16
10,12
11,12
13,14
13,18
14,15
16,18
17,18
18,19
19,21
20,21
20,22
22,23
23,24
24,25
26,27
27,28
27,37
28,29
29,31
30,31
32,34
33,34
33,36
35,37
35,82
36,37
36,42
38,40
38,41
39,40
39,44
41,43
42,43
44,45
45,46
46,50
47,48
48,49
49,50
51,52
51,80
52,53
53,54
53,57
54,55
54,63
55,56
57,59
58,59
58,61
60,62
61,62
63,64
63,68
64,65
66,67
66,73
67,68
69,71
69,73
70,71
72,73
72,75
74,75
74,164
76,78
76,84
76,100
77,78
78,81
79,81
80,81
82,84
83,84
83,85
85,86
86,87
88,89
88,91
89,90
91,93
92,93
92,99
94,95
94,98
95,96
97,98
97,100
99,100
101,103
101,104
102,103
102,125
103,112
104,106
105,106
107,108
108,109
109,112
110,112
111,112
113,114
114,115
114,136
115,116
116,118
117,118
117,120
119,121
119,122
120,121
122,123
123,125
124,125
126,127
126,129
127,128
129,131
129,137
130,131
130,150
132,134
133,134
134,135
135,136
136,137
138,139
138,143
139,140
141,142
141,144
142,143
144,145
144,193
145,146
146,149
147,148
147,150
149,150
151,152
151,159
152,153
153,155
154,155
155,156
156,163
157,158
157,162
158,159
160,161
161,162
163,165
164,165
164,167
164,169
166,168
166,187
167,168
169,170
170,171
170,175
172,173
173,175
174,175
176,177
177,178
177,181
178,185
179,180
179,193
180,181
182,184
183,184
183,186
185,187
186,187
188,190
189,190
189,193
191,192
191,197
192,193
194,195
195,196
195,197
197,198
198,199
199,200
