id_i,id_j
1,2
1,3
1,5
2,26
2,33
3,4
3,17
3,38
3,84
4,7
4,14
4,21
5,6
5,8
5,10
5,104
6,82
7,29
8,9
9,11
9,13
9,60
10,12
11,19
12,16
12,42
12,135
13,15
13,24
14,27
14,30
15,18
15,22
16,28
17,23
17,34
18,20
18,56
19,25
19,47
20,52
20,76
20,80
22,43
23,45
24,31
25,37
26,55
27,32
27,41
27,53
27,171
28,69
28,90
28,128
30,160
31,49
31,50
32,91
33,35
33,44
34,63
34,115
35,36
35,39
35,81
36,72
37,40
37,116
37,143
39,57
40,48
40,114
41,64
43,46
43,54
44,83
45,88
45,97
46,61
46,195
47,67
48,71
48,170
49,51
51,58
51,65
51,68
52,147
54,77
54,105
54,117
56,59
56,74
57,120
58,66
59,93
59,159
61,62
61,70
63,189
65,78
66,184
67,79
68,98
69,87
70,73
70,145
71,129
71,130
72,101
73,96
74,75
75,103
75,110
76,94
76,122
77,113
77,186
78,86
78,89
79,180
80,100
80,131
83,95
83,182
84,85
84,118
85,92
85,127
86,111
86,119
87,99
87,107
87,109
88,112
89,123
90,148
91,106
92,108
92,169
92,179
93,144
95,176
96,102
98,165
99,139
101,152
101,199
102,126
102,137
103,197
106,134
106,153
106,162
107,140
107,187
110,150
112,163
112,175
113,178
114,164
116,136
119,124
120,121
120,151
120,173
121,138
121,142
122,125
122,193
124,158
127,149
127,198
128,133
129,154
129,161
129,192
130,132
132,141
136,156
137,146
140,168
141,200
142,157
142,166
145,181
147,172
148,155
152,183
153,167
153,190
154,177
156,188
158,196
168,185
171,194
173,174
182,191
