id_i,id_j
1,2
1,6
1,40
2,3
4,5
4,12
5,6
6,22
7,8
7,11
8,9
9,93
10,11
11,12
13,15
13,16
14,15
16,17
16,24
17,18
18,126
19,21
20,21
20,23
22,23
22,25
24,25
26,27
26,45
27,28
28,30
29,31
29,35
30,31
32,34
32,36
33,34
35,37
36,37
38,40
39,40
39,43
41,42
41,47
42,43
44,45
45,46
45,47
47,48
47,49
49,50
51,52
51,54
51,59
52,53
54,56
55,56
57,58
57,60
58,59
60,61
61,62
61,72
63,65
64,65
64,66
65,72
66,67
67,68
68,76
69,71
70,71
70,75
72,73
72,74
74,75
76,78
77,78
77,84
78,79
79,80
80,81
82,83
83,84
83,86
85,87
86,87
87,88
88,90
89,90
90,91
91,93
92,93
92,99
94,96
94,97
95,96
97,98
98,100
99,100
101,103
101,105
102,103
103,111
104,106
105,106
107,109
108,109
108,114
109,111
110,112
111,112
112,187
113,115
113,138
114,115
114,116
116,118
116,123
117,118
119,120
120,121
120,125
122,123
122,125
124,125
126,127
127,128
128,131
129,130
129,136
130,131
132,133
132,136
133,134
135,137
135,149
136,137
138,140
138,144
139,140
139,143
141,143
142,143
144,145
145,146
145,148
147,148
147,149
149,150
151,152
151,158
151,174
152,153
153,155
154,156
155,156
157,159
157,161
158,159
160,162
160,188
161,162
163,164
164,165
164,168
166,167
167,168
168,169
169,170
170,171
170,174
172,173
173,175
174,175
176,178
176,192
177,178
177,179
179,181
179,187
180,181
182,184
183,184
183,186
185,187
186,187
188,190
188,191
189,190
191,193
192,193
192,194
194,196
194,198
195,196
197,198
197,200
199,200
