id_i,id_j
1,2
2,3
3,5
4,5
4,95
5,6
6,12
7,9
7,12
8,9
10,12
11,12
11,25
13,14
13,16
14,15
15,21
16,17
17,18
18,47
19,20
20,21
21,22
22,23
23,24
24,25
26,27
27,28
28,31
29,30
30,31
31,36
32,33
32,38
33,34
33,35
35,37
36,37
38,40
38,43
39,40
39,44
41,42
42,43
44,45
45,46
46,49
47,48
48,50
49,50
51,52
51,55
52,53
54,56
54,57
54,70
55,56
57,59
58,59
58,62
60,61
61,62
63,64
64,65
65,66
65,160
66,67
67,68
67,77
68,72
69,71
70,71
71,73
72,73
72,75
74,75
76,78
77,78
77,81
79,80
80,81
81,82
81,93
82,84
83,84
83,86
85,86
86,87
88,89
88,92
89,90
90,97
91,93
92,93
94,96
94,98
95,96
97,98
97,100
99,100
101,103
101,105
102,103
102,129
104,105
105,106
105,109
106,122
107,109
107,110
108,109
110,111
111,112
113,115
113,116
114,115
116,118
116,119
117,118
119,120
119,122
120,121
122,123
122,124
124,125
126,127
127,128
127,129
129,130
130,131
130,136
132,133
132,135
133,134
135,136
136,137
137,145
138,139
138,141
139,140
139,144
141,142
142,143
143,184
144,145
145,146
146,150
147,148
147,149
149,150
151,153
151,191
152,153
152,156
154,156
154,159
155,156
157,159
157,161
157,173
158,159
160,162
161,162
163,165
164,165
165,167
166,168
167,168
168,174
169,171
170,171
171,172
172,173
172,175
174,175
176,178
176,185
177,178
178,180
179,181
180,181
182,183
182,185
183,184
185,186
186,187
187,199
188,189
188,200
189,190
190,193
191,192
192,193
194,196
195,196
195,198
197,198
198,199
199,200
