id_i,id_j
1,2
1,4
2,3
2,5
5,6
6,7
6,10
7,8
8,9
8,21
9,11
11,12
11,15
12,13
13,14
13,16
15,33
16,17
16,24
17,18
18,19
18,20
19,32
20,30
21,22
22,23
22,37
23,25
25,26
26,27
27,28
27,200
28,29
28,39
30,31
30,59
31,38
33,34
34,35
34,36
36,56
38,42
39,40
40,41
40,43
41,63
43,44
44,45
44,55
45,46
46,47
47,48
47,54
48,49
49,50
49,58
50,51
51,52
52,53
52,60
56,57
57,61
58,87
59,62
60,80
61,64
62,96
63,69
64,65
64,66
66,67
66,68
68,76
69,70
70,71
70,100
71,72
72,73
72,78
73,74
74,75
75,79
76,77
76,99
79,89
80,81
80,93
81,82
82,83
82,88
83,84
84,85
85,86
86,98
89,90
89,103
90,91
91,92
91,94
92,104
93,101
94,95
96,97
96,112
97,107
100,102
101,111
104,105
105,106
106,109
107,108
107,113
108,110
109,120
111,116
112,118
113,114
113,115
115,117
116,119
117,128
118,122
120,121
120,124
122,123
123,125
124,126
125,135
126,127
126,130
128,129
128,134
129,158
130,131
131,132
131,133
133,136
134,174
135,143
136,137
137,138
137,142
138,139
138,144
139,140
140,141
140,145
141,147
143,164
145,146
145,152
146,149
147,148
147,154
148,160
149,150
150,151
151,156
152,153
154,155
154,159
156,157
156,161
157,194
161,162
161,163
164,165
164,175
165,166
165,169
166,167
167,168
167,173
169,170
170,171
171,172
172,185
173,180
174,177
175,176
177,178
178,179
178,184
179,181
181,182
181,187
182,183
182,199
185,186
187,188
187,189
189,190
190,191
190,192
191,193
194,195
195,196
195,197
197,198
