id_i,id_j
1,2
1,6
2,3
2,19
4,5
5,6
5,87
6,9
7,9
8,9
8,11
10,12
11,12
13,15
13,16
14,15
14,21
16,18
16,39
17,18
19,20
20,21
20,24
22,23
23,25
24,25
26,28
27,28
27,35
28,31
28,47
29,30
30,31
32,34
32,36
33,34
35,37
36,37
38,39
38,49
39,40
40,43
41,42
42,43
44,45
45,46
45,48
47,48
47,50
49,50
51,53
51,95
52,53
52,56
54,56
54,62
55,56
55,75
57,58
57,62
58,59
60,61
61,62
63,65
63,70
64,65
64,68
66,68
67,68
69,70
70,71
71,72
72,73
73,74
74,75
76,77
76,82
77,78
78,79
79,80
80,81
81,99
82,84
82,85
83,84
85,87
86,87
88,90
89,90
90,93
91,93
92,93
92,100
94,95
94,98
95,96
97,98
97,100
99,100
