id_i,id_j
1,2
1,3
1,10
1,13
1,16
2,6
2,9
2,11
3,4
3,5
3,12
3,48
4,8
4,22
5,7
6,23
7,20
7,39
8,21
8,29
9,14
11,25
11,37
11,49
12,17
13,15
13,18
13,76
14,33
14,70
14,80
15,32
15,36
15,47
16,45
16,83
17,19
18,87
20,26
21,28
21,75
22,27
23,24
24,35
25,52
26,51
27,30
27,61
28,66
29,31
29,95
31,38
31,55
33,34
34,43
34,62
35,40
35,54
35,96
36,50
37,42
37,46
38,44
38,56
38,57
39,41
40,59
42,60
42,72
44,82
45,63
47,53
48,58
51,68
52,71
55,65
55,91
58,64
58,81
58,89
60,79
61,67
61,85
62,97
64,93
65,69
65,73
65,100
67,77
68,78
69,84
70,90
71,86
71,98
73,74
78,88
83,94
87,99
91,92
