id_i,id_j
1,2
1,10
1,15
2,3
2,4
2,5
4,6
4,21
5,7
5,8
5,12
6,9
6,19
7,11
8,13
8,16
9,32
10,14
10,25
11,30
12,17
12,18
12,26
13,27
14,22
14,24
15,35
16,28
19,20
19,33
20,23
21,31
24,29
24,34
27,37
33,36
37,38
37,39
39,40
40,41
41,42
42,43
43,44
43,45
45,46
46,47
47,48
48,49
48,50
49,51
51,52
52,53
53,54
53,55
55,56
56,57
57,58
58,59
58,60
60,61
61,62
62,63
63,64
63,69
64,65
65,66
65,68
66,67
67,185
69,70
70,71
71,72
71,73
73,74
74,75
75,76
76,77
77,78
78,79
79,80
80,81
81,82
81,83
83,84
83,85
85,86
86,87
86,88
88,89
89,90
90,91
90,92
92,93
93,94
94,95
94,96
96,97
96,98
97,99
97,100
100,101
100,102
102,103
103,104
104,105
105,106
106,107
106,108
108,109
109,110
110,111
111,112
112,113
113,114
113,115
114,192
115,116
115,117
117,118
118,119
119,120
120,121
121,122
121,123
123,124
124,125
124,126
125,127
127,128
128,129
129,130
130,131
131,132
132,133
133,134
134,135
135,136
136,137
137,138
137,140
137,141
138,139
141,142
142,143
143,144
143,145
143,146
143,147
147,148
147,149
147,150
150,151
151,152
152,153
153,154
154,155
155,156
155,157
157,158
158,159
158,160
160,161
160,162
162,163
163,164
163,165
165,166
166,167
167,168
168,169
169,170
169,171
171,172
172,173
172,175
173,174
175,176
176,177
177,178
177,179
178,180
180,181
181,182
181,183
181,186
183,184
185,187
185,194
185,196
186,188
188,189
188,191
189,190
192,193
192,195
196,197
196,198
198,199
199,200
