id_i,id_j
1,3
2,3
2,12
3,4
4,6
5,6
6,91
7,8
7,12
8,9
9,29
10,11
11,12
11,16
13,14
13,24
14,15
15,16
16,18
17,18
19,21
20,21
20,23
22,23
23,25
24,25
26,28
27,28
27,35
28,30
29,30
30,31
32,33
33,34
34,37
34,38
35,36
36,37
38,40
39,40
40,41
41,43
42,43
42,48
44,46
45,46
46,47
47,48
47,49
49,50
51,53
51,55
52,53
52,58
54,56
54,67
55,56
57,58
58,59
59,61
60,62
61,62
63,64
63,73
64,65
65,67
66,68
66,96
67,68
69,71
70,71
71,74
72,73
72,74
74,75
76,77
76,80
77,78
79,81
80,81
80,85
82,83
82,85
83,84
84,97
85,87
86,87
88,89
88,95
89,90
90,92
91,93
92,93
94,95
95,96
96,98
97,98
98,99
99,100
