id_i,id_j
1,2
1,4
1,6
1,18
1,36
2,3
2,5
2,10
3,9
3,20
4,39
4,63
5,7
5,8
6,38
6,68
7,11
7,15
7,46
8,12
9,17
10,14
10,25
11,13
11,16
11,24
11,43
12,30
12,41
14,27
16,19
16,26
17,21
17,29
18,34
18,51
19,23
20,54
21,22
22,45
23,35
23,37
23,47
24,53
25,28
25,32
26,31
26,52
27,76
28,60
28,61
29,33
29,42
30,44
30,95
31,40
32,59
33,72
34,81
35,48
35,74
37,73
38,82
39,83
40,84
43,55
43,71
44,49
44,56
45,58
48,57
48,94
49,50
52,62
53,64
55,97
56,69
56,86
57,99
58,87
58,89
59,66
59,70
60,93
62,80
62,100
63,65
64,79
66,67
67,77
69,85
72,75
75,78
76,96
85,92
86,88
86,91
88,90
93,98
