id_i,id_j
1,3
2,3
2,5
3,7
4,5
5,6
7,9
8,9
8,12
8,45
10,11
11,12
11,13
13,15
13,16
14,15
16,18
16,20
17,18
19,20
20,21
20,24
21,100
22,23
22,25
24,25
26,28
26,29
27,28
29,31
29,34
30,31
32,33
32,37
33,34
35,37
36,37
36,40
38,39
38,43
39,40
41,43
41,48
42,43
44,46
44,47
45,46
47,48
48,49
49,50
51,53
51,56
51,58
52,53
54,55
55,56
57,58
57,60
58,59
59,75
60,61
61,62
62,96
63,64
64,65
64,67
66,68
67,68
68,70
69,71
69,73
70,71
72,73
73,74
74,75
76,78
77,78
78,79
79,80
80,81
81,83
82,83
83,84
83,85
85,87
86,87
86,98
88,89
89,90
90,91
91,92
92,93
93,94
94,95
94,100
95,96
97,98
97,100
99,100
