id_i,id_j
1,2
1,13
1,18
2,3
2,7
2,16
2,64
3,4
3,6
3,12
3,19
4,5
4,8
4,10
5,36
6,14
6,61
8,9
9,11
9,25
9,35
10,21
10,24
11,26
12,15
13,20
13,22
13,66
15,40
15,65
16,17
16,29
17,31
17,63
18,50
18,80
19,34
19,41
20,33
20,38
21,23
21,47
22,30
22,163
23,28
23,110
24,78
25,27
25,51
26,32
26,44
27,42
27,69
27,140
28,37
28,86
29,62
30,45
30,91
32,54
32,68
32,120
33,73
33,130
35,39
35,46
35,49
36,70
36,101
37,43
37,74
37,94
38,48
38,240
39,89
40,96
41,105
42,75
43,384
44,52
44,58
45,56
45,147
46,67
46,143
47,409
48,239
49,53
49,55
50,82
50,154
51,128
51,152
52,57
52,59
53,150
54,79
54,121
54,142
55,60
56,72
56,444
57,84
59,93
59,95
60,203
62,340
63,87
63,97
65,125
66,307
68,457
70,71
70,77
71,136
72,88
73,98
73,108
73,146
73,419
75,76
75,115
75,178
75,251
76,83
77,85
78,114
78,195
79,81
79,103
80,102
81,127
82,173
82,181
83,90
83,209
84,106
85,119
86,92
87,281
88,157
88,361
89,118
90,148
90,343
91,109
91,367
92,166
92,175
92,362
93,100
93,180
93,201
94,99
95,220
96,112
96,218
97,261
97,358
99,107
99,202
100,141
100,313
101,134
102,104
102,111
102,144
102,149
103,116
103,176
103,393
105,169
106,135
106,168
106,193
107,113
107,293
109,117
109,316
110,124
111,151
112,190
112,425
113,159
113,222
114,171
115,132
115,161
116,153
116,208
117,229
118,122
118,216
119,123
119,334
121,133
121,158
121,330
122,126
122,167
122,194
123,131
123,443
124,205
124,219
125,207
126,162
126,238
126,315
127,129
128,139
129,165
130,317
130,329
131,486
132,138
132,285
134,137
136,182
137,198
137,262
138,185
140,145
141,196
141,466
142,247
142,263
143,286
144,217
144,269
145,235
145,295
146,174
146,213
147,155
147,227
149,183
151,156
151,475
152,331
153,223
154,372
155,164
156,172
156,225
156,244
157,188
159,160
159,243
160,204
161,192
162,470
164,170
166,221
167,210
167,451
168,179
168,271
169,197
169,259
170,184
170,206
170,420
171,177
172,306
172,348
173,275
173,339
174,297
174,408
175,273
176,189
177,242
177,311
177,320
178,186
180,187
181,224
182,191
182,347
183,214
183,422
184,369
186,272
186,288
186,354
187,233
188,310
188,349
189,389
190,270
190,323
190,326
191,199
191,215
191,386
192,276
192,314
193,212
194,211
196,345
196,439
197,228
197,280
197,344
198,200
199,265
199,278
200,241
200,324
202,319
203,246
203,300
204,279
205,437
206,258
207,397
208,226
208,268
209,252
210,469
211,412
212,459
213,291
214,230
215,260
215,352
215,356
216,249
216,292
218,236
219,234
220,287
223,231
223,370
224,232
224,237
224,254
226,431
227,248
227,335
230,256
230,301
230,357
231,245
232,253
233,296
233,309
233,368
234,257
234,355
236,304
239,322
240,353
244,250
244,277
245,430
248,366
250,266
250,390
252,267
253,305
254,255
254,391
255,303
255,429
256,282
256,290
257,299
258,264
260,284
261,371
262,327
263,341
263,380
264,283
264,400
269,325
270,445
271,274
271,298
273,333
274,337
274,458
277,294
279,461
279,463
280,363
282,350
284,434
285,332
286,402
287,289
287,477
288,455
290,413
292,318
293,442
295,447
296,404
298,406
299,302
301,428
305,308
306,396
308,401
308,417
309,312
309,427
310,377
312,346
312,383
315,321
316,426
317,328
317,394
318,441
320,373
321,392
321,460
322,454
323,360
323,493
327,411
328,336
330,338
333,492
334,375
335,342
335,374
336,364
336,435
337,471
338,418
339,365
339,378
342,407
344,387
347,376
348,379
348,448
349,487
350,351
351,398
351,472
351,491
352,438
354,359
355,395
356,403
360,433
361,399
363,385
363,495
366,382
366,388
368,432
369,415
370,474
371,421
372,497
374,488
374,490
379,449
380,381
383,476
387,423
389,481
391,499
392,456
392,485
394,405
394,480
395,440
395,468
399,483
400,414
403,416
403,436
406,496
408,410
410,467
411,446
412,424
412,462
420,500
428,478
435,465
436,450
438,494
442,498
446,453
450,452
455,473
461,464
462,489
472,479
476,484
477,482
