id_i,id_j
1,2
1,3
1,11
1,13
2,8
2,9
3,4
3,6
3,149
4,5
5,7
6,16
6,23
6,55
7,10
7,15
7,43
8,12
9,27
9,210
10,14
10,20
10,36
11,26
11,39
12,19
12,25
12,394
13,17
13,18
14,30
14,272
15,24
16,28
16,46
17,62
18,34
18,100
19,35
19,50
20,21
20,22
20,49
20,119
21,32
22,121
23,29
24,31
25,64
25,85
25,209
26,37
26,53
27,97
28,90
28,280
29,57
29,70
30,54
30,66
31,45
31,52
31,67
32,33
33,151
34,155
35,38
35,42
36,187
37,44
37,103
38,40
38,72
39,41
40,47
40,101
41,77
41,93
43,51
43,257
44,116
44,123
45,65
45,73
45,401
46,114
47,48
47,69
48,82
48,192
49,63
50,71
51,125
51,258
52,58
52,136
53,56
53,59
54,60
54,132
56,134
57,78
57,208
58,84
59,68
59,158
60,61
60,76
60,87
60,105
60,409
61,74
63,91
63,96
64,143
64,183
65,79
65,164
66,108
66,133
67,75
68,80
68,120
68,174
69,214
69,419
70,131
71,293
72,81
72,333
73,286
74,86
75,94
75,110
75,113
75,194
76,172
76,385
77,98
77,127
78,104
79,102
79,254
81,83
81,106
81,350
82,112
82,171
82,216
83,88
84,92
84,206
85,89
86,95
86,144
86,379
87,152
88,124
89,107
90,118
90,176
90,263
91,418
92,117
94,99
95,154
95,306
96,111
96,139
96,191
98,226
99,115
99,184
99,264
100,277
101,193
102,141
102,182
103,328
104,207
104,261
104,390
105,109
106,135
106,179
106,220
108,163
109,165
109,223
110,250
111,122
112,126
112,255
114,219
114,238
115,253
116,140
116,162
117,129
117,170
118,268
121,195
122,169
123,148
124,130
124,153
125,161
126,128
126,138
126,146
127,175
128,177
128,185
129,166
129,202
130,150
130,267
131,142
131,178
131,483
132,145
132,365
134,236
135,137
135,415
136,288
137,173
137,470
138,157
138,160
138,364
139,291
140,147
140,168
140,228
140,420
141,156
141,201
142,204
142,331
143,300
144,188
144,405
145,297
146,221
146,262
146,312
147,159
148,388
150,237
150,324
151,198
151,247
152,311
153,212
154,281
155,215
155,392
156,181
156,269
156,377
157,243
157,251
158,248
159,180
160,329
161,167
162,244
163,189
163,229
163,315
164,230
165,367
165,500
166,196
167,197
168,186
169,218
170,200
172,227
173,199
174,213
174,301
175,298
176,211
176,352
178,343
179,203
179,279
179,422
180,351
180,382
181,274
181,275
181,282
182,233
182,283
184,190
184,232
184,289
185,225
186,259
188,260
188,326
190,245
190,380
191,224
191,292
191,371
192,325
193,256
195,249
196,349
196,403
196,477
196,480
197,273
197,339
198,321
198,372
199,234
199,241
200,205
202,235
203,284
205,270
206,239
207,456
209,217
210,222
211,400
213,407
214,231
216,246
217,310
218,240
218,336
219,308
220,276
221,242
221,358
224,278
225,294
225,332
226,252
226,265
228,348
229,428
229,457
231,330
232,464
233,299
233,411
233,412
234,335
234,416
236,285
236,320
236,340
237,443
238,345
241,307
241,334
244,316
246,424
246,493
247,287
250,302
251,296
255,490
256,386
259,266
259,447
259,472
260,384
260,426
262,389
263,482
266,271
266,357
267,305
270,375
270,414
271,317
271,359
274,441
276,462
278,434
278,452
279,314
282,290
282,368
285,469
286,373
286,427
287,313
288,498
289,295
289,354
289,399
294,303
294,383
295,318
295,473
296,309
296,433
297,366
299,360
300,446
301,319
302,304
302,322
303,323
304,338
307,337
307,342
307,346
308,417
309,429
310,391
312,413
312,496
314,327
315,347
316,374
316,445
317,481
318,341
322,437
323,423
324,344
325,363
325,410
326,398
327,397
335,362
336,369
336,370
337,361
338,454
341,353
341,485
342,355
345,474
347,396
347,425
349,376
349,455
351,439
355,356
355,406
358,466
359,494
362,381
366,378
366,395
366,450
367,451
367,476
368,421
369,387
370,442
372,444
374,435
376,432
376,436
376,491
383,487
386,453
387,402
387,430
388,393
390,449
393,486
396,408
398,404
399,438
399,488
404,467
407,479
408,475
421,448
422,497
428,431
428,484
429,495
430,440
431,459
433,461
438,458
438,463
441,468
444,471
448,465
455,492
458,460
461,478
473,489
488,499
