id_i,id_j
1,2
1,3
1,4
2,5
2,14
2,28
3,7
4,8
4,10
4,50
5,6
5,65
6,9
7,12
7,68
8,11
8,16
10,30
11,17
11,23
12,13
12,15
12,25
13,18
13,21
14,58
15,20
16,19
16,69
17,38
18,32
18,42
18,45
19,24
19,36
19,94
20,22
20,41
20,47
21,27
21,39
24,44
25,26
25,34
25,46
26,29
26,48
26,59
27,53
27,66
29,33
30,31
31,74
33,81
34,35
35,37
35,52
36,49
36,64
37,57
37,92
38,63
38,80
39,40
40,77
41,43
42,61
45,54
46,60
47,56
48,51
50,55
52,76
53,70
54,62
54,87
55,67
56,71
57,73
61,75
63,72
65,82
66,85
68,79
71,88
71,90
72,83
72,89
75,86
76,78
77,93
77,96
78,84
79,91
79,95
87,98
88,99
88,100
95,97
